latitude,longitude,values,location
-4.5,27.5,1.6534659,"Kabambare, Maniema, République démocratique du Congo"
-4.5,28.5,1.6788958,"RP1121, Kikuku, Kabambare, Maniema, République démocratique du Congo"
-4.5,29.5,1.6974025,Tanzania
-4.5,30.5,1.7252116,"Kasulu, Kigoma, Western Zone, 19978, Tanzania"
-4.5,31.5,1.7283936,"Kaliua, Tabora, Central Zone, 022, Tanzania"
-4.5,32.5,1.7221617,"Uyui, Tabora, Central Zone, Tanzania"
-4.5,33.5,1.728714,"Sungwizi, Igunga, Tabora, Central Zone, Tanzania"
-4.5,34.5,1.7383237,"Iramba, Singida, Central Zone, 186, Tanzania"
-4.5,35.5,1.6994181,"Bassotughang, Hanang, Manyara, Northern Zone, Tanzania"
-4.5,36.5,1.649445,"Simanjiro, Manyara, Northern Zone, Tanzania"
-4.5,37.5,1.5758364,"Simanjiro, Manyara, Northern Zone, Tanzania"
-4.5,38.5,1.5045135,"Lushoto, Tanga, Northern Zone, Tanzania"
-4.5,39.5,1.4208478,"Kisimachande, Kwale, Coastal Kenya, Kenya"
-4.5,55.5,1.4389468,"Victoria, Mahé, SEZ, Sesel"
-4.5,101.5,1.3515108,"Bengkulu, Indonesia"
-4.5,102.5,1.4417812,"Bengkulu, Indonesia"
-4.5,103.5,1.5421358,"Sungai Are, Ogan Komering Ulu Selatan, Sumatera Selatan, Indonesia"
-4.5,104.5,1.5876943,"Umpu Kencana, Way Kanan, Lampung, Indonesia"
-4.5,105.5,1.5024234,"Lampung Tengah, Lampung, 34162, Indonesia"
-4.5,106.5,1.4024104,"Lampung, Indonesia"
-4.5,107.5,1.3702458,"Kepulauan Bangka Belitung, Indonesia"
-4.5,108.5,1.3634981,"Jawa Barat, Indonesia"
-4.5,109.5,1.3560681,"Jawa Tengah, Indonesia"
-4.5,110.5,1.3559254,"Kalimantan Barat, Indonesia"
-4.5,111.5,1.3531173,"Kalimantan Tengah, Indonesia"
-4.5,112.5,1.3553058,"Kalimantan Tengah, Indonesia"
-4.5,113.5,1.3550934,"Kalimantan Tengah, Indonesia"
-4.5,114.5,1.3598796,"Kalimantan Selatan, Indonesia"
-4.5,115.5,1.3560438,"Kalimantan Selatan, Indonesia"
-4.5,116.5,1.380332,"Kalimantan Selatan, Indonesia"
-4.5,117.5,1.395044,"Sulawesi Selatan, Indonesia"
-4.5,118.5,1.3989002,"Sulawesi Selatan, Indonesia"
-4.5,119.5,1.4378613,"Mattiro Bombang, Sulawesi Selatan, Indonesia"
-4.5,120.5,1.4556478,"Sulawesi Selatan, Indonesia"
-4.5,121.5,1.4503629,"Lamunrebugis, Sulawesi Tenggara, Indonesia"
-4.5,122.5,1.3977633,"Sulawesi Tenggara, Indonesia"
-4.5,123.5,1.3209785,"Sulawesi Tenggara, Indonesia"
-4.5,124.5,1.3086958,"Sulawesi Tenggara, Indonesia"
-4.5,125.5,1.3069137,"Maluku, Indonesia"
-4.5,126.5,1.3126935,"Maluku, Indonesia"
-4.5,127.5,1.3144926,"Maluku, Indonesia"
-4.5,128.5,1.3131907,"Maluku, Indonesia"
-4.5,129.5,1.3124377,"Maluku, Indonesia"
-4.5,130.5,1.310187,"Maluku, Indonesia"
-4.5,131.5,1.3180053,"Maluku, Indonesia"
-4.5,132.5,1.32619,"Maluku, Indonesia"
-4.5,133.5,1.3674006,"Papua Barat, Indonesia"
-4.5,134.5,1.3877931,"Papua Barat, Indonesia"
-4.5,135.5,1.4149661,"Papua, Indonesia"
-4.5,136.5,1.4482473,"Iwaka, Mimika, Papua, Indonesia"
-4.5,137.5,1.4840412,"Mimika, Papua, 99971, Indonesia"
-4.5,138.5,1.5003502,"Nduga, Papua, Indonesia"
-4.5,139.5,1.512812,"Bupun, Yahukimo, Papua, Indonesia"
-4.5,140.5,1.5083753,"Pegunungan Bintang, Papua, Indonesia"
-4.5,141.5,1.5019069,"East Sepik, Momase Region, Papua Niugini"
-4.5,142.5,1.5017866,"Ambunti District, East Sepik, Momase Region, Papua Niugini"
-4.5,143.5,1.4937971,"Angoram District, East Sepik, Momase Region, Papua Niugini"
-4.5,144.5,1.4396616,"East Sepik, Momase Region, Papua Niugini"
-4.5,145.5,1.3522035,"Korak, Madang, Momase Region, Papua Niugini"
-4.5,146.5,1.3044252,"Madang, Momase Region, Papua Niugini"
-4.5,147.5,1.2946444,"Madang, Momase Region, Papua Niugini"
-4.5,148.5,1.3081027,"West New Britain, Islands Region, Papua Niugini"
-4.5,149.5,1.3203374,"West New Britain, Islands Region, Papua Niugini"
-4.5,150.5,1.3455795,"West New Britain, Islands Region, Papua Niugini"
-4.5,151.5,1.364793,"Rabaul District, East New Britain, Islands Region, Papua Niugini"
-4.5,152.5,1.3365937,"Kokopo District, East New Britain, Islands Region, Papua Niugini"
-4.5,153.5,1.3154548,"New Ireland, Islands Region, Papua Niugini"
-4.5,154.5,1.313914,"Autonomous Region of Bougainville, Islands Region, Papua Niugini"
-4.5,155.5,1.3134947,"Autonomous Region of Bougainville, Islands Region, Papua Niugini"
-4.5,159.5,1.3077351,"Autonomous Region of Bougainville, Islands Region, Papua Niugini"
-3.5,-171.5,1.4009429,"Phoenix Islands, Kiribati"
-3.5,-84.5,1.780886,Perú
-3.5,-83.5,1.7663132,Perú
-3.5,-82.5,1.7461725,Perú
-3.5,-81.5,1.7197479,Perú
-3.5,-80.5,1.7077087,"Isla, Perú"
-3.5,-79.5,1.7619014,"Chocacorta, Guanazan, Zaruma, El Oro, Ecuador"
-3.5,-78.5,1.8678831,"Campanaka Entza, Bomboiza, Gualaquiza, Morona Santiago, Ecuador"
-3.5,-77.5,1.9423177,"Morona, Datem del Marañón, Loreto, Perú"
-3.5,-76.5,1.9836339,"Santa Cruz, Datem del Marañón, Loreto, Perú"
-3.5,-75.5,1.9724337,"Trompeteros, Loreto, Perú"
-3.5,-74.5,1.9764801,"Alto Nanay, Maynas, Loreto, Perú"
-3.5,-73.5,1.9466064,"Punchana, Maynas, Loreto, Perú"
-3.5,-72.5,1.9511633,"Nazaria, Las Amazonas, Maynas, Loreto, Perú"
-3.5,-71.5,1.9675463,"San Pablo, Mariscal Ramón Castilla, Loreto, Perú"
-3.5,-70.5,1.9625293,"Puerto Nariño, Amazonas, Colombia"
-3.5,-69.5,1.9857849,"Santo Antônio do Içá, Região Geográfica Imediata de Tabatinga, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, 69680-000, Brasil"
-3.5,-68.5,2.0242758,"Amaturá, Região Geográfica Imediata de Tabatinga, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, 69620-000, Brasil"
-3.5,-67.5,2.0661492,"Jutaí, Região Geográfica Imediata de Tefé, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, Brasil"
-3.5,-66.5,2.0871398,"Juruá, Região Geográfica Imediata de Tefé, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, Brasil"
-3.5,-65.5,2.1343198,"Uarini, Região Geográfica Imediata de Tefé, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, 69485-000, Brasil"
-3.5,-64.5,2.1841934,"Surucucu, Tefé, Região Geográfica Imediata de Tefé, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, Brasil"
-3.5,-63.5,2.222972,"Coari, Região Geográfica Imediata de Coari, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, 69460-000, Brasil"
-3.5,-62.5,2.2800171,"Araca, Badajos, Codajás, Região Geográfica Imediata de Coari, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, Brasil"
-3.5,-61.5,2.3037364,"Vila Arixi, Anamã, Região Geográfica Imediata de Manacapuru, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, Brasil"
-3.5,-60.5,2.3208685,"Limao, Manaquiri, Região Geográfica Imediata de Manaus, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, Brasil"
-3.5,-59.5,2.312531,"Ponciano, Murutinga, Autazes, Região Geográfica Imediata de Manaus, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, Brasil"
-3.5,-58.5,2.3242462,"Itacoatiara, Região Geográfica Imediata de Itacoatiara, Região Geográfica Intermediária de Parintins, Amazonas, Região Norte, Brasil"
-3.5,-57.5,2.3265655,"Maués, Região Geográfica Imediata de Parintins, Região Geográfica Intermediária de Parintins, Amazonas, Região Norte, Brasil"
-3.5,-56.5,2.3271544,"Pinhel, Aveiro, Região Geográfica Imediata de Itaituba, Região Geográfica Intermediária de Santarém, Pará, Região Norte, Brasil"
-3.5,-55.5,2.3101323,"Brasília Legal, Aveiro, Região Geográfica Imediata de Itaituba, Região Geográfica Intermediária de Santarém, Pará, Região Norte, Brasil"
-3.5,-54.5,2.277743,"Placas, Região Geográfica Imediata de Itaituba, Região Geográfica Intermediária de Santarém, Pará, Região Norte, Brasil"
-3.5,-53.5,2.2250865,"Uruará, Região Geográfica Imediata de Altamira, Região Geográfica Intermediária de Altamira, Pará, Região Norte, Brasil"
-3.5,-52.5,2.1587129,"Brasil Novo, Região Geográfica Imediata de Altamira, Região Geográfica Intermediária de Altamira, Pará, Região Norte, Brasil"
-3.5,-51.5,2.0651388,"Anapu, Região Geográfica Imediata de Altamira, Região Geográfica Intermediária de Altamira, Pará, Região Norte, Brasil"
-3.5,-50.5,2.0045903,"Vicinal Ladeira da Velha, Pacajá, Região Geográfica Imediata de Tucuruí, Região Geográfica Intermediária de Marabá, Pará, Região Norte, Brasil"
-3.5,-49.5,1.9621943,"Breu Branco, Região Geográfica Imediata de Tucuruí, Região Geográfica Intermediária de Marabá, Pará, Região Norte, Brasil"
-3.5,-48.5,1.922471,"Paragominas, Região Geográfica Imediata de Paragominas, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, Brasil"
-3.5,-47.5,1.8859248,"Paragominas, Região Geográfica Imediata de Paragominas, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, Brasil"
-3.5,-46.5,1.8272216,"Centro Novo do Maranhão, Região Geográfica Imediata de Governador Nunes Freire, Região Geográfica Intermediária de Santa Inês-Bacabal, Maranhão, Região Nordeste, Brasil"
-3.5,-45.5,1.7607652,"Monção, Região Geográfica Imediata de Santa Inês, Região Geográfica Intermediária de Santa Inês-Bacabal, Maranhão, Região Nordeste, 65360000, Brasil"
-3.5,-44.5,1.6926929,"Pindoval Velho, Miranda do Norte, Região Geográfica Imediata de Itapecuru Mirim, Região Geográfica Intermediária de São Luís, Maranhão, Região Nordeste, Brasil"
-3.5,-43.5,1.6442429,"Chapadinha, Região Geográfica Imediata de Chapadinha, Região Geográfica Intermediária de São Luís, Maranhão, Região Nordeste, Brasil"
-3.5,-42.5,1.6064417,"Madeiro, Região Geográfica Imediata de Esperantina, Região Geográfica Intermediária de Parnaíba, Piauí, Região Nordeste, Brasil"
-3.5,-41.5,1.5996706,"Cocal, Região Geográfica Imediata de Parnaíba, Região Geográfica Intermediária de Parnaíba, Piauí, Região Nordeste, Brasil"
-3.5,-40.5,1.5514857,"Padre Linhares, Massapê, Região Geográfica Imediata de Sobral, Região Geográfica Intermediária de Sobral, Ceará, Região Nordeste, Brasil"
-3.5,-39.5,1.4955274,"Rua da Caixadagua, Itapipoca, Região Geográfica Imediata de Itapipoca, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 62514000, Brasil"
-3.5,-38.5,1.4157412,"Ceará, Região Nordeste, Brasil"
-3.5,10.5,1.5684271,"Nyanga, Gabon"
-3.5,11.5,1.618055,"Nyanga, Gabon"
-3.5,12.5,1.6502978,"Niari, Congo"
-3.5,13.5,1.6713315,"Sibiti, Lékoumou, Congo"
-3.5,14.5,1.6994181,"Pool, Congo"
-3.5,15.5,1.7378983,"Ingha, Pool, Congo"
-3.5,16.5,1.7433268,"Plateaux, Mai-Ndombe, 00243, République démocratique du Congo"
-3.5,17.5,1.7471946,"Kwilu, République démocratique du Congo"
-3.5,18.5,1.7809758,"Mai-Ndombe, République démocratique du Congo"
-3.5,19.5,1.8179747,"Mai-Ndombe, République démocratique du Congo"
-3.5,20.5,1.8388466,"Mai-Ndombe, République démocratique du Congo"
-3.5,21.5,1.8489588,"Kasaï, République démocratique du Congo"
-3.5,22.5,1.889589,"RP802, Kole, Sankuru, République démocratique du Congo"
-3.5,23.5,1.8270594,"Lodja, Sankuru, République démocratique du Congo"
-3.5,24.5,1.6762341,"Sankuru, République démocratique du Congo"
-3.5,25.5,1.6577238,"Kibombo, Maniema, République démocratique du Congo"
-3.5,26.5,1.6672455,"Pangi, Maniema, République démocratique du Congo"
-3.5,27.5,1.7246041,"Wakabango (chefferie), Shabunda, Sud-Kivu, République démocratique du Congo"
-3.5,28.5,1.771969,"Myanga, Itombwe (secteur), Sud-Kivu, République démocratique du Congo"
-3.5,29.5,1.7382263,"Mukike, Bujumbura Rural, Burundi"
-3.5,30.5,1.7418269,"Ruyigi, Burundi"
-3.5,31.5,1.7232895,"Namsega, Bukombe, Geita, Lake Zone, Tanzania"
-3.5,32.5,1.672562,"Wisolele, Msalala, Shinyanga, Lake Zone, Tanzania"
-3.5,33.5,1.6932737,"Bushola, Shinyanga Urban, Shinyanga, Lake Zone, Tanzania"
-3.5,34.5,1.6956716,"Meatu, Simiyu, Lake Zone, Tanzania"
-3.5,35.5,1.6812724,"Endabash Ward, Karatu, Arusha, Northern Zone, Tanzania"
-3.5,36.5,1.6636615,"Monduli, Arusha, Northern Zone, Tanzania"
-3.5,37.5,1.5943601,"Soko, Moshi Rural, Kilimanjaro, Northern Zone, Tanzania"
-3.5,38.5,1.5269122,"Taita Taveta, Coastal Kenya, Kenya"
-3.5,39.5,1.4596997,"Kilifi, Coastal Kenya, Kenya"
-3.5,100.5,1.3364377,"Bengkulu, Indonesia"
-3.5,101.5,1.4295627,"Air Rami, Bengkulu, Indonesia"
-3.5,102.5,1.5761559,"Lubuk Penyamun, Bengkulu, Indonesia"
-3.5,103.5,1.6367052,"Muara Lakitan, Musi Rawas, Sumatera Selatan, 15131, Indonesia"
-3.5,104.5,1.6143159,"Tanjung Bulan, Rambang Kuang, Ogan Ilir, Sumatera Selatan, Indonesia"
-3.5,105.5,1.4966549,"Cengal, Ogan Komering Ilir, Sumatera Selatan, Indonesia"
-3.5,106.5,1.4001672,"Kepulauan Bangka Belitung, Indonesia"
-3.5,107.5,1.3789848,"Kepulauan Bangka Belitung, Indonesia"
-3.5,108.5,1.3751541,"Kepulauan Bangka Belitung, Indonesia"
-3.5,109.5,1.3880682,"Kalimantan Barat, Indonesia"
-3.5,110.5,1.4071766,"Kalimantan Barat, Indonesia"
-3.5,111.5,1.4321536,"Kalimantan Tengah, Indonesia"
-3.5,112.5,1.4694743,"Kalimantan Tengah, Indonesia"
-3.5,113.5,1.4630002,"Kalimantan Tengah, Indonesia"
-3.5,114.5,1.4737719,"Barito Kuala, Kalimantan Selatan, 70582, Indonesia"
-3.5,115.5,1.4406514,"Tanah Bumbu, Kalimantan Selatan, Indonesia"
-3.5,116.5,1.4295835,"Kalimantan Selatan, Indonesia"
-3.5,117.5,1.4181025,"Kalimantan Selatan, Indonesia"
-3.5,118.5,1.4485039,"Sulawesi Barat, Indonesia"
-3.5,119.5,1.5258429,"Binanga Karaeng, Sulawesi Selatan, Indonesia"
-3.5,120.5,1.4883248,"Sulawesi Selatan, Indonesia"
-3.5,121.5,1.4588915,"Waworaha, Sulawesi Tenggara, Indonesia"
-3.5,122.5,1.3786287,"Sulawesi Tenggara, Indonesia"
-3.5,123.5,1.3215771,"Sulawesi Tengah, Indonesia"
-3.5,124.5,1.3258467,"Sulawesi Tenggara, Indonesia"
-3.5,125.5,1.3405557,"Maluku, Indonesia"
-3.5,126.5,1.3754768,"Waeno, Buru Selatan, Maluku, Indonesia"
-3.5,127.5,1.372941,"Maluku, Indonesia"
-3.5,128.5,1.3717209,"Pelauw, Maluku Tengah, Maluku, Indonesia"
-3.5,129.5,1.3636749,"Maluku, Indonesia"
-3.5,130.5,1.3439722,"Seram Bagian Timur, Maluku, Indonesia"
-3.5,131.5,1.3670334,"Maluku, Indonesia"
-3.5,132.5,1.3981707,"Papua Barat, Indonesia"
-3.5,133.5,1.4524549,"Papua Barat, Indonesia"
-3.5,134.5,1.4669287,"Papua Barat, Indonesia"
-3.5,135.5,1.4744014,"Gerbang Sadu, Kabupaten Nabire, Papua, Indonesia"
-3.5,136.5,1.4924767,"Maolagi, Intan Jaya, Papua, Indonesia"
-3.5,137.5,1.5072054,"Puncak, Papua, Indonesia"
-3.5,138.5,1.4981831,"Gunung Kembu, Tolikara, Papua, Indonesia"
-3.5,139.5,1.4977732,"Yalimo, Papua, 99084, Indonesia"
-3.5,140.5,1.48481,"Keerom, Papua, Indonesia"
-3.5,141.5,1.462096,"Amanab District, Sandaun, Momase Region, Papua Niugini"
-3.5,142.5,1.4276583,"Sandaun, Momase Region, Papua Niugini"
-3.5,143.5,1.3755854,"Wewak District, East Sepik, Momase Region, Papua Niugini"
-3.5,144.5,1.3279551,"East Sepik, Momase Region, Papua Niugini"
-3.5,145.5,1.2910901,"Madang, Momase Region, Papua Niugini"
-3.5,146.5,1.2882143,"Madang, Momase Region, Papua Niugini"
-3.5,147.5,1.2904973,"Manus, Islands Region, Papua Niugini"
-3.5,148.5,1.3009758,"Manus, Islands Region, Papua Niugini"
-3.5,149.5,1.3094628,"New Ireland, Islands Region, Papua Niugini"
-3.5,150.5,1.3217767,"New Ireland, Islands Region, Papua Niugini"
-3.5,151.5,1.3341318,"Kavieng District, New Ireland, Islands Region, Papua Niugini"
-3.5,152.5,1.3249449,"New Ireland, Islands Region, Papua Niugini"
-3.5,153.5,1.3152369,"New Ireland, Islands Region, Papua Niugini"
-3.5,154.5,1.3152605,"Autonomous Region of Bougainville, Islands Region, Papua Niugini"
-2.5,-80.5,1.6948023,"General Villamil Playas, Playas, Guayas, Ecuador"
-2.5,-79.5,1.7239016,"Pancho Negro, La Troncal, Cañar, Ecuador"
-2.5,-78.5,1.8282495,"Achupallas, Alausí, Chimborazo, Ecuador"
-2.5,-77.5,1.9136022,"Tuutinentza, Cantón Taisha, Morona Santiago, Ecuador"
-2.5,-76.5,1.9640871,"Trompeteros, Loreto, Perú"
-2.5,-75.5,1.9511225,"Tigre, Loreto, Perú"
-2.5,-74.5,1.9535435,"Mazán, Maynas, Loreto, Perú"
-2.5,-73.5,1.9206161,"Napo, Maynas, Loreto, Perú"
-2.5,-72.5,1.9205513,"Putumayo, Loreto, Perú"
-2.5,-71.5,1.932706,"Yaguas, Putumayo, Loreto, Perú"
-2.5,-70.5,1.9438522,"Yaguas, Putumayo, Loreto, Perú"
-2.5,-69.5,1.9641457,"Santo Antônio do Içá, Região Geográfica Imediata de Tabatinga, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, 69680-000, Brasil"
-2.5,-68.5,2.0160213,"Japurá, Região Geográfica Imediata de Tefé, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, Brasil"
-2.5,-67.5,2.055077,"Tonantins, Região Geográfica Imediata de Tabatinga, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, Brasil"
-2.5,-66.5,2.0747414,"Jutaí, Região Geográfica Imediata de Tefé, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, Brasil"
-2.5,-65.5,2.116492,"Fonte Boa, Região Geográfica Imediata de Tefé, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, 69670-000, Brasil"
-2.5,-64.5,2.1816027,"Maraã, Região Geográfica Imediata de Tefé, Região Geográfica Intermediária de Tefé, Amazonas, Região Norte, 69490-000, Brasil"
-2.5,-63.5,2.1978042,"Novo Airão, Região Geográfica Imediata de Manacapuru, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, Brasil"
-2.5,-62.5,2.246355,"Novo Airão, Região Geográfica Imediata de Manacapuru, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, Brasil"
-2.5,-61.5,2.292499,"Novo Airão, Região Geográfica Imediata de Manacapuru, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, Brasil"
-2.5,-60.5,2.3141534,"Manaus, Região Geográfica Imediata de Manaus, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, 69000-000, Brasil"
-2.5,-59.5,2.2986445,"Rio Preto da Eva, Região Geográfica Imediata de Manaus, Região Geográfica Intermediária de Manaus, Amazonas, Região Norte, Brasil"
-2.5,-58.5,2.293623,"Itapiranga, Região Geográfica Imediata de Itacoatiara, Região Geográfica Intermediária de Parintins, Amazonas, Região Norte, Brasil"
-2.5,-57.5,2.3003223,"Augusto Montenegro, Urucurituba, Região Geográfica Imediata de Itacoatiara, Região Geográfica Intermediária de Parintins, Amazonas, Região Norte, Brasil"
-2.5,-56.5,2.302808,"Parintins, Região Geográfica Imediata de Parintins, Região Geográfica Intermediária de Parintins, Amazonas, Região Norte, Brasil"
-2.5,-55.5,2.2770238,"Boim, Santarém, Região Geográfica Imediata de Santarém, Região Geográfica Intermediária de Santarém, Pará, Região Norte, Brasil"
-2.5,-54.5,2.2388291,"Santarém, Região Geográfica Imediata de Santarém, Região Geográfica Intermediária de Santarém, Pará, Região Norte, Brasil"
-2.5,-53.5,2.1794515,"Prainha, Região Geográfica Imediata de Santarém, Região Geográfica Intermediária de Santarém, Pará, Região Norte, Brasil"
-2.5,-52.5,2.0864317,"Porto de Moz, Região Geográfica Imediata de Almeirim - Porto de Moz, Região Geográfica Intermediária de Altamira, Pará, Região Norte, Brasil"
-2.5,-51.5,1.9955099,"Portel, Região Geográfica Imediata de Breves, Região Geográfica Intermediária de Breves, Pará, Região Norte, 68480000, Brasil"
-2.5,-50.5,1.923012,"Portel, Região Geográfica Imediata de Breves, Região Geográfica Intermediária de Breves, Pará, Região Norte, 68480000, Brasil"
